vertex_id,tcad_lateral_um,tcad_depth_um,optical_generation_cm^-3_s^-1
0,-116.25,0.019873046875,0.0
1,-116.25,-0.0,0.0
2,-120.0,0.019873046875,0.0
3,-116.25,0.03974609375,0.0
4,-120.0,0.03974609375,0.0
5,-112.5,0.019873046875,0.0
6,-112.5,-0.0,0.0
7,-112.5,0.03974609375,0.0
8,-116.25,0.059619140625,0.0
9,-120.0,0.059619140625,0.0
10,-116.25,0.0794921875,0.0
11,-120.0,0.0794921875,0.0
12,-112.5,0.059619140625,0.0
13,-112.5,0.0794921875,0.0
14,-116.25,0.099365234375,0.0
15,-120.0,0.099365234375,0.0
16,-112.5,0.099365234375,0.0
17,-116.25,0.1093017578125,0.0
18,-120.0,0.1093017578125,0.0
19,-116.25,0.11923828125,0.0
20,-120.0,0.11923828125,0.0
21,-112.5,0.1093017578125,0.0
22,-112.5,0.11923828125,0.0
23,-116.25,0.1291748046875,0.0
24,-120.0,0.1291748046875,0.0
25,-116.25,0.139111328125,0.0
26,-120.0,0.139111328125,0.0
27,-112.5,0.1291748046875,0.0
28,-112.5,0.139111328125,0.0
29,-116.25,0.1490478515625,0.0
30,-120.0,0.1490478515625,0.0
31,-116.25,0.158984375,0.0
32,-120.0,0.158984375,0.0
33,-112.5,0.1490478515625,0.0
34,-112.5,0.158984375,0.0
35,-116.25,0.1689208984375,0.0
36,-120.0,0.1689208984375,0.0
37,-116.25,0.178857421875,0.0
38,-120.0,0.178857421875,0.0
39,-112.5,0.1689208984375,0.0
40,-112.5,0.178857421875,0.0
41,-116.25,0.1887939453125,0.0
42,-120.0,0.1887939453125,0.0
43,-116.25,0.19873046875,0.0
44,-120.0,0.19873046875,0.0
45,-112.5,0.1887939453125,0.0
46,-112.5,0.19873046875,0.0
47,-116.25,0.2,0.0
48,-116.25,0.2086669921875,0.0
49,-120.0,0.2086669921875,0.0
50,-116.25,0.218603515625,0.0
51,-120.0,0.218603515625,0.0
52,-112.5,0.2,0.0
53,-112.5,0.2086669921875,0.0
54,-112.5,0.218603515625,0.0
55,-116.25,0.2285400390625,0.0
56,-120.0,0.2285400390625,0.0
57,-116.25,0.2384765625,0.0
58,-120.0,0.2384765625,0.0
59,-112.5,0.2285400390625,0.0
