source,source_label,thickness_um,bias_v,nt,trap_density_cm3,node,q_col_c,q_pos_c,q_neg_c,q_gen_c,cce_percent,cce_pos_percent,cce_neg_percent,positive_peak_nA,negative_peak_nA,reverse_peak_ratio,qc_pass,qc_reason,deposited_energy_ev,generated_pairs,collapsed_thickness_um,raw_points,unique_points,dropped_initial_points
c14,C-14 spectrum,10.0,0.5,0,0.0,67,5.515336751586596e-16,5.517072735626405e-16,1.7359840398098934e-19,9.483852833405917e-16,58.155022525859714,58.17332715447748,0.01830462861776033,2.2547617040218,8.360195180000001e-05,3.707795446892676e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,10.0,0.5,1e12,1000000000000.0,173,5.515100643660319e-16,5.5168181868705e-16,1.7175432101802276e-19,9.483852833405917e-16,58.152532947727025,58.170643131851044,0.018110184124012916,2.2538273536342,8.402705816999999e-05,3.728194088802319e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,10.0,0.5,1e13,10000000000000.0,186,5.512854780618181e-16,5.514546602547517e-16,1.6918219293348242e-19,9.483852833405917e-16,58.12885203363453,58.146691006455534,0.017838972820998993,2.2443994896499997,8.283815473e-05,3.690882800143485e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,10.0,0.5,2.5e13,25000000000000.0,252,5.509141592051302e-16,5.510740752590393e-16,1.5991605390917568e-19,9.483852833405917e-16,58.0896992902073,58.10656121929015,0.016861929082860445,2.2259068772704,8.052153367000001e-05,3.6174709055547956e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,10.0,0.5,5e13,50000000000000.0,199,5.502534913511867e-16,5.503971546934259e-16,1.4366334223921804e-19,9.483852833405917e-16,58.02003690029585,58.03518510480333,0.015148204507473837,2.1917374020104003,7.672940569e-05,3.5008484875797134e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,20.0,2.0,0,0.0,70,7.686150404996455e-16,7.686548153112155e-16,3.9774811569941296e-20,9.483852833405917e-16,81.04459801319105,81.04879196392696,0.004193950735911731,2.7915430075742,5.3912650029999996e-05,1.9312849518606957e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,20.0,2.0,1e12,1000000000000.0,174,7.685017081589039e-16,7.685390549481914e-16,3.7346789287578404e-20,9.483852833405917e-16,81.03264798162346,81.03658591591488,0.0039379342914335515,2.7835661565238,5.394930251999999e-05,1.938136170881366e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,20.0,2.0,1e13,10000000000000.0,187,7.674864734598432e-16,7.674954610800696e-16,8.987620226398554e-21,9.483852833405917e-16,80.92559922022929,80.92654689628291,0.0009476760536330305,2.6782802511836,4.65857257e-05,1.7393895086002517e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,20.0,2.0,2.5e13,25000000000000.0,253,7.652014969755673e-16,7.652018836413294e-16,3.8666576217523896e-22,9.483852833405917e-16,80.68466586493435,80.68470663589198,4.077095764426539e-05,2.4479124194324,3.799389259999999e-05,1.552093624689795e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,20.0,2.0,5e13,50000000000000.0,200,7.533744313645292e-16,7.533747801938124e-16,3.4882928316491995e-22,9.483852833405917e-16,79.43759193635351,79.43762871774281,3.678138930374414e-05,2.1084298966138,3.4229338199999995e-05,1.6234515672052135e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,30.0,5.0,0,0.0,56,8.631815013393576e-16,8.63181870156082e-16,3.6881672422510013e-22,9.483852833405917e-16,91.01591056947737,91.01594945839003,3.888891262905096e-05,2.9804716141462,3.5386450799999993e-05,1.1872768937655849e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,30.0,5.0,1e12,1000000000000.0,175,8.629535972730804e-16,8.629539685081056e-16,3.7123502509781805e-22,9.483852833405917e-16,90.99187982266164,90.99191896656569,3.91439040249739e-05,2.9511847942108,3.5738252199999995e-05,1.2109798163133003e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,30.0,5.0,1e13,10000000000000.0,188,8.561366517535903e-16,8.561370328172604e-16,3.8106367005542356e-22,9.483852833405917e-16,90.27308487305235,90.27312505331207,4.0180259726634004e-05,2.5711161585832,3.74967758e-05,1.4583851326523651e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,30.0,5.0,2.5e13,25000000000000.0,254,8.221521462059017e-16,8.221525156891946e-16,3.6948329304876725e-22,9.483852833405917e-16,86.6896777763098,86.68971673550702,3.895919723124546e-05,2.07628413960518,3.975070971999999e-05,1.9145120343479997e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,30.0,5.0,5e13,50000000000000.0,201,7.75016732881338e-16,7.75017059729772e-16,3.2684843397289236e-22,9.483852833405917e-16,81.71960768427569,81.71964214795199,3.4463676283714744e-05,1.7050072837764,3.2565992599999994e-05,1.9100207318686622e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,40.0,8.0,0,0.0,77,9.024387449502666e-16,9.02439071463213e-16,3.26512946466642e-22,9.483852833405917e-16,95.15528770875872,95.1553221370604,3.442830168310215e-05,2.8820644512054,3.15419276e-05,1.0944213127089454e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,40.0,8.0,1e12,1000000000000.0,176,9.01118280742182e-16,9.01118615629277e-16,3.348870948841138e-22,9.483852833405917e-16,95.01605482194785,95.01609013323969,3.531129181006561e-05,2.8303573208395996,3.2274004399999994e-05,1.1402802099356913e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,40.0,8.0,1e13,10000000000000.0,189,8.776039924953185e-16,8.776043521105818e-16,3.596152632294332e-22,9.483852833405917e-16,92.53665234070763,92.53669025939635,3.791868869608822e-05,2.3229442284354,3.496387459999999e-05,1.5051534243484452e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,40.0,8.0,2.5e13,25000000000000.0,255,8.263987773589901e-16,8.263991278198201e-16,3.5046082982607602e-22,9.483852833405917e-16,87.13745266565964,87.13748961908313,3.695342346431326e-05,1.8657014062636001,3.43701734e-05,1.8422119040384067e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
c14,C-14 spectrum,40.0,8.0,5e13,50000000000000.0,202,6.865638766613737e-16,6.865641943260548e-16,3.1766468110430334e-22,9.483852833405917e-16,72.3929281402408,72.39296163556034,3.349531953778969e-05,1.5226819654228,3.12418182e-05,2.0517625419780387e-05,True,,46170.97174603169,5919.355352055345,170.0,413,407,6
